season,team,offense_completion_percentage,offense_total_yards_gained_pass,offense_total_yards_gained_run,offense_ave_yards_gained_pass,offense_ave_yards_gained_run,offense_total_air_yards,offense_ave_air_yards,offense_total_yac,offense_ave_yac,offense_n_plays_pass,offense_n_plays_run,offense_n_interceptions,offense_n_fumbles_lost_pass,offense_n_fumbles_lost_run,offense_total_epa_pass,offense_total_epa_run,offense_ave_epa_pass,offense_ave_epa_run,offense_total_wpa_pass,offense_total_wpa_run,offense_ave_wpa_pass,offense_ave_wpa_run,offense_success_rate_pass,offense_success_rate_run,defense_completion_percentage,defense_total_yards_gained_pass,defense_total_yards_gained_run,defense_ave_yards_gained_pass,defense_ave_yards_gained_run,defense_total_air_yards,defense_ave_air_yards,defense_total_yac,defense_ave_yac,defense_n_plays_pass,defense_n_plays_run,defense_n_interceptions,defense_n_fumbles_lost_pass,defense_n_fumbles_lost_run,defense_total_epa_pass,defense_total_epa_run,defense_ave_epa_pass,defense_ave_epa_run,defense_total_wpa_pass,defense_total_wpa_run,defense_ave_wpa_pass,defense_ave_wpa_run,defense_success_rate_pass,defense_success_rate_run,points_scored,points_allowed,wins,losses,ties,score_differential
1999,DET,0.5252032520325202,3639,1214,5.917073170731706,3.54970760233918,0,NA,136,6.181818181818182,615,342,14,2,4,-5.342479070446634,-58.212649736857216,-0.00868695783812458,-0.17021242613116133,-0.5464948692257334,-2.0672076946994875,-8.886095434564763e-4,-0.006044466943565754,0.4097560975609756,0.33333333333333337,0.5709677419354837,3654,1538,5.893548387096775,4.06878306878307,0,NA,173,6.919999999999999,620,378,16,8,7,-5.649186365125548,-64.85071193766706,-0.009111590911492875,-0.171562729993828,-0.4129676282360286,-1.5239100943445774,-6.66076819735538e-4,-0.004031508186096764,0.4354838709677419,0.3597883597883597,322,323,8,8,0,-1
1999,GB,0.5387045813586097,3892,1486,6.148499210110585,3.9416445623342167,0,NA,-1,-1,633,377,23,7,5,1.7007504792614085,-38.006155974987195,0.0026868096038885933,-0.10081208481428952,0.8706380802692846,-1.1613536828186088,0.001375415608640255,-0.003080513747529462,0.4123222748815167,0.39257294429708206,0.5364120781527532,3456,1781,6.13854351687389,3.8717391304347832,0,NA,0,NA,563,460,25,2,8,19.887965549016215,-57.93773333106814,0.03532498321317285,-0.1259515941979738,-0.5332369171904657,-1.3759587978565597,-9.4713484403281e-4,-0.0029912147779490323,0.41918294849023097,0.3630434782608697,357,341,8,8,0,16
1999,IND,0.6010830324909747,3980,1583,7.1841155234657075,3.9773869346733672,0,NA,0,0,554,398,17,6,5,83.24782717417662,-32.553204874565,0.15026683605447055,-0.0817919720466461,1.4944500274646266,-1.5406971000826712,0.0026975632264704267,-0.0038710982414137526,0.45126353790613705,0.3567839195979899,0.5418060200668895,3454,1708,5.77591973244147,4.302267002518893,0,NA,0,NA,598,397,9,6,5,11.93034635249921,-46.44867620139784,0.019950411960701384,-0.11699918438639186,-0.726784449895239,-1.600999028555263,-0.001215358611864949,-0.0040327431449754675,0.439799331103679,0.40302267002518877,423,333,13,3,0,90
1999,JAX,0.5614035087719298,3501,2059,6.142105263157894,4.159595959595959,0,NA,8,8,570,495,10,3,3,66.73716197431823,-15.067097821796015,0.11708274030582125,-0.030438581458173804,0.7768796835791597,-0.9565171913348819,0.001362946813296779,-0.0019323579622926926,0.46491228070175444,0.3939393939393939,0.5017543859649123,2846,1432,4.992982456140357,3.9019073569482288,0,NA,35,11.666666666666666,570,367,18,4,5,-65.99331136326805,-67.29147516768968,-0.11577773923380362,-0.1833555181680915,-2.633503252304386,-2.3201352324699998,-0.004620181144393655,-0.006321894366403263,0.37192982456140333,0.32697547683923706,396,217,14,2,0,179
1999,KC,0.5632183908045978,3210,2081,6.149425287356322,4.088408644400786,0,NA,0,0,522,509,13,4,4,38.30296634759996,-47.325214668238466,0.07337733016781625,-0.09297684610655876,0.23718527064519568,-2.1920016836363687,4.543779131133906e-4,-0.004306486608322943,0.44636015325670486,0.33398821218074654,0.5122749590834696,3442,1563,5.633387888707039,3.888059701492537,0,NA,0,NA,611,402,25,7,10,-89.57530104406968,-67.60266553266936,-0.1466044206940584,-0.1681658346583814,-2.8046046748817695,-2.030275131601109,-0.004590187683930851,-0.005050435650749025,0.4042553191489362,0.3507462686567164,390,322,9,7,0,68
1999,LA,0.612204724409449,3983,1945,7.840551181102364,5.025839793281654,0,NA,142,8.352941176470589,508,387,13,6,7,141.12407143834966,-9.37511334871731,0.27780329023297184,-0.02422509909229267,2.103191069267885,-0.5739407195605987,0.004140139900133639,-0.0014830509549369464,0.5098425196850395,0.4237726098191215,0.49750415973377693,3329,1135,5.539101497504159,3.580441640378549,0,NA,67,6.090909090909091,601,317,25,5,1,-105.71727769789754,-59.72534800706341,-0.17590229234259144,-0.18840803787717164,-1.2504343375748652,-1.3442604064846388,-0.0020805895799914527,-0.004240569105629772,0.3860232945091515,0.29968454258675087,526,242,13,3,0,284
1999,LAC,0.526570048309179,3224,1227,5.1916264090177116,3.0522388059701497,0,NA,0,NA,621,402,24,4,6,-67.30252958653745,-87.59173228763316,-0.10837766439055954,-0.21788988131252046,-2.183917479599704,-2.3664379035058163,-0.0035167753294681105,-0.005886661451507004,0.3945249597423509,0.2960199004975125,0.539655172413793,3566,1282,6.148275862068963,3.0379146919431275,0,NA,0,NA,580,422,13,4,6,34.777707255740964,-82.51360927869074,0.05996156423403583,-0.19552987980732378,0.13280648703962683,-3.3453054479512954,2.2897670179246728e-4,-0.007927264094671321,0.4310344827586206,0.31042654028436023,269,316,8,8,0,-47
1999,LV,0.5380530973451328,3590,2057,6.353982300884956,4.321428571428573,0,NA,72,4.8,565,476,13,6,5,54.53343308983095,-11.93753651127371,0.09651935060147078,-0.025078858216961777,0.5741493207984512,-0.8296086081141739,0.0010161934881388489,-0.001742875227130612,0.44424778761061956,0.40336134453781514,0.5183246073298429,3262,1556,5.69284467713787,4.031088082901554,0,NA,66,3.473684210526316,573,386,19,6,6,-18.581875761402227,-48.16816519219011,-0.03242910255044008,-0.12478799272588098,-1.121472465933282,-0.8958858383125826,-0.0019571945304245886,-0.002320947767649173,0.40314136125654454,0.3523316062176166,390,329,8,8,0,61
1999,MIA,0.5243506493506492,3407,1459,5.530844155844155,3.3463302752293584,0,NA,0,NA,616,436,21,8,3,-66.24149138239316,-64.55002761039393,-0.10753488860778129,-0.1480505220421879,-1.8447879328288088,-1.9968849224349623,-0.002994785605241567,-0.004580011289988447,0.4090909090909091,0.32568807339449546,0.4951267056530215,2904,1454,5.6608187134502925,3.6810126582278473,0,NA,9,9,513,395,18,4,3,-45.09584391783602,-63.28548437478572,-0.08790612849480652,-0.1602164161386979,-2.238092884501577,-1.946675717921805,-0.004362754160821801,-0.004928292956764055,0.3567251461988304,0.31392405063291146,326,336,9,7,0,-10
1999,MIN,0.5593525179856116,3908,1811,7.028776978417264,4.427872860635697,0,NA,155,6.739130434782608,556,409,21,8,6,38.98995072585941,-29.215238878110043,0.07012581065802062,-0.07143090190246922,0.8921455023582134,-0.9220004141049759,0.0016045782416514607,-0.0022542797410879654,0.4514388489208633,0.4303178484107578,0.5763239875389408,3929,1593,6.119937694704051,3.9140049140049125,0,NA,243,7.363636363636366,642,407,12,7,9,49.76561617017091,-68.60388371557372,0.07751653609060867,-0.16855991084907532,0.9855298601177798,-1.9281801898941076,0.0015350932400588445,-0.004737543464113292,0.44859813084112143,0.3587223587223588,399,335,10,6,0,64
1999,NE,0.5118243243243242,3620,1433,6.114864864864867,3.547029702970297,0,NA,0,0,592,404,21,6,5,-43.45443705366108,-74.11271023174582,-0.07340276529334737,-0.18344730255382616,-3.085076255313263,-2.328994891055538,-0.005211277458299371,-0.005764838839246376,0.40878378378378355,0.3143564356435644,0.5232974910394266,3015,1788,5.403225806451611,3.7881355932203387,0,NA,0,NA,558,472,16,7,6,-27.964267580465297,-74.18370414123326,-0.05011517487538577,-0.1571688647060027,-1.962837208323416,-2.0739813653497663,-0.0035176294055975174,-0.0043940283164189955,0.37455197132616497,0.34322033898305077,299,284,8,8,0,15
1999,NO,0.48211243611584337,3279,1668,5.586030664395231,3.7066666666666674,0,NA,142,4.057142857142857,587,450,26,1,6,-66.30179562123067,-73.27694077464241,-0.11295024807705314,-0.16283764616587176,-1.0417843008242493,-2.386356875629987,-0.0017747603080481226,-0.005303015279177747,0.37308347529812613,0.35777777777777797,0.5440900562851784,3510,1738,6.585365853658537,4.157894736842104,0,NA,175,5.833333333333334,533,418,19,8,5,13.650503565310313,-16.84550631772338,0.0256107008730023,-0.04030025434862068,0.07438688646176139,-0.7006547373009916,1.395626387650365e-4,-0.0016762075055047555,0.4296435272045029,0.43540669856459335,260,434,3,13,0,-174
1999,NYG,0.546875,3734,1386,5.834375000000001,3.3237410071942453,0,NA,0,0,640,417,18,5,7,-21.608797307803457,-78.18186258069038,-0.03376374579344267,-0.18748648100884963,-2.5385424581844926,-1.5191286117744613,-0.00396647259091327,-0.0036429942728404417,0.4265625,0.32134292565947253,0.5400372439478586,3382,1548,6.29795158286778,3.5504587155963283,0,NA,0,NA,537,436,17,4,3,15.99953699417784,-72.9537455316601,0.029794296078544124,-0.16732510443041335,-1.1135770233039857,-3.240703633866569,-0.002073700229616353,-0.007432806499693966,0.415270018621974,0.35091743119266056,299,358,7,9,0,-59
1999,NYJ,0.5285996055226825,2762,1968,5.447731755424066,4.187234042553192,0,NA,0,NA,507,470,16,2,2,7.037863019786691,-42.310468908821214,0.013881386626797563,-0.09002227427408775,-1.639766762072649,-0.9893630850493274,-0.0032342539685851044,-0.0021050278405304926,0.388560157790927,0.3872340425531915,0.5371621621621621,3669,1688,6.197635135135138,4.067469879518073,0,NA,0,0,592,415,23,6,5,-17.8873488194342,-26.252137008823247,-0.03021511624904413,-0.06325816146704415,-2.3638874202049007,-0.4520808338965453,-0.003993053074670436,-0.0010893514069796229,0.4256756756756759,0.35662650602409635,308,309,8,8,0,-1
1999,PHI,0.4506769825918763,2053,1745,3.970986460348161,4.276960784313724,0,NA,113,5.380952380952381,517,408,17,9,8,-139.0539087242073,-42.268751010209996,-0.2689630729675186,-0.10359987992698512,-5.102679797160692,-1.267389159583122,-0.00986978684170346,-0.0031063459793703985,0.32301740812379115,0.3455882352941176,0.5357737104825292,3461,1940,5.758735440931779,3.9430894308943083,0,NA,102,6,601,492,28,10,7,-84.84136815821049,-44.570790381938,-0.14116700192713888,-0.0905910373616626,-3.4313801801848363,-1.3990813559966462,-0.005709451214949809,-0.0028436612926761155,0.415973377703827,0.37601626016260165,272,357,5,11,0,-85
1999,PIT,0.5246478873239434,2814,1990,4.954225352112679,4.180672268907565,0,NA,110,5.238095238095238,568,476,18,1,5,-59.192126530449826,-15.713345582763575,-0.10421149037051046,-0.033011230215889975,-2.6194143333047313,-1.360774006716867,-0.004611644953001295,-0.0028587689216740945,0.4119718309859155,0.4201680672268906,0.4929292929292929,2903,1892,5.864646464646468,4.483412322274877,0,NA,94,4.2727272727272725,495,422,11,7,5,-32.3458041023305,-22.207842305950024,-0.06534505879258642,-0.05262521873447825,-0.7692548472205257,-1.084713027951166,-0.00155405019640511,-0.0025704100188416305,0.3717171717171718,0.37440758293838844,317,320,6,10,0,-3
1999,SEA,0.5135135135135135,3386,1406,6.100900900900901,3.5594936708860767,0,NA,0,NA,555,395,16,7,7,3.557100595076937,-87.49439944969231,0.006409190261399716,-0.22150480873339842,-1.1294853456716607,-1.4585571596011038,-0.002035108730939926,-0.0036925497711420394,0.42522522522522516,0.3215189873417722,0.516393442622951,3417,1918,5.601639344262295,4.098290598290598,0,NA,1,0.33333333333333337,610,468,28,4,1,-61.25952997457923,-19.64617683602999,-0.10042545897472036,-0.041979010333397376,-1.7198108510344818,-0.8904437119793664,-0.0028193620508762053,-0.0019026575042294174,0.39999999999999986,0.3803418803418802,338,298,9,7,0,40
1999,SF,0.5459183673469385,3259,2064,5.5425170068027265,5.0962962962962965,0,NA,103,5.722222222222223,588,405,18,6,4,-48.99101039188878,7.4052639358524885,-0.08331804488416372,0.01828460231074706,-2.1568031049735295,-0.1909683868786426,-0.0036680324914515933,-4.7152688118183247e-4,0.4047619047619046,0.437037037037037,0.5801104972375691,4061,1619,7.478821362799262,3.9296116504854366,0,NA,89,4.45,543,412,11,2,3,120.9517059369545,-47.03165567678848,0.2227471564216474,-0.11415450406987485,2.407592937686009,-1.5158841862349888,0.004433872813418051,-0.0036793305491140387,0.4714548802946593,0.3567961165048544,295,453,4,12,0,-158
1999,TB,0.5484536082474228,2401,1794,4.950515463917526,3.69896907216495,0,NA,1,1,485,485,15,8,8,-64.83462447818485,-83.8142489017682,-0.13367963809934966,-0.17281288433354283,-3.326239079781501,-3.2180814982256356,-0.006858224906765995,-0.0066352195839703785,0.3896907216494845,0.3092783505154638,0.49668874172185423,2844,1408,4.708609271523179,3.9886685552407934,0,NA,0,NA,604,353,19,5,3,-118.92820696375941,-34.70757442860143,-0.19690100490688653,-0.09832174059093925,-4.212182350253565,-1.583203240728754,-0.006973811838168161,-0.004484995016228767,0.34768211920529807,0.3739376770538244,270,235,11,5,0,35
1999,TEN,0.5504587155963303,3452,1791,6.333944954128439,4.07045454545455,0,NA,32,2.666666666666667,545,440,12,5,4,23.83811468193487,-14.500868192919857,0.04373965996685285,-0.03295651862027298,0.9999912170641316,-0.9003553719532684,0.0018348462698424485,-0.002046262208984679,0.42385321100917445,0.38181818181818183,0.5049504950495051,3636,1539,6,4.104000000000001,0,NA,75,3,606,375,15,9,10,32.75685380161106,-71.41581671521062,0.054054214194077514,-0.19044217790722834,-1.5395474508789984,-2.6530243788016605,-0.002540507344684822,-0.007074731676804422,0.42904290429042896,0.4026666666666666,392,324,13,3,0,68
1999,WAS,0.5691489361702129,3912,1988,6.936170212765963,4.538812785388126,0,NA,0,NA,564,438,14,7,2,50.63854782112211,25.87455918074675,0.08978465925730801,0.05907433602910218,0.8471445065430753,0.39186463665512894,0.001502029266920355,8.946681202171917e-4,0.4326241134751773,0.45890410958904104,0.5234248788368335,3693,1964,5.966074313408723,4.546296296296297,0,NA,0,NA,619,432,21,7,5,5.7031205576510535,-7.961130569240858,0.009213441934815804,-0.01842854298435378,-1.8407734172443402,-0.3821008886612073,-0.002973785811380196,-8.844927978268641e-4,0.40710823909531496,0.37962962962962954,443,377,10,6,0,66
2000,ARI,0.5351629502572902,3161,1258,5.421955403087477,3.678362573099415,0,NA,0,NA,583,342,23,8,7,-75.53218843306374,-71.0123468634568,-0.1295577846193207,-0.20763844112121863,-1.3091921716644794,-2.375274846656001,-0.0022456126443645007,-0.006945248089637434,0.3945111492281307,0.3654970760233918,0.6168421052631576,3111,2549,6.549473684210526,4.471929824561404,0,NA,0,NA,475,570,8,5,5,78.63567196516883,32.51519869654008,0.16554878308456586,0.05704420823954392,-0.4288516311739474,0.45523270019080764,-9.028455393135643e-4,7.986538599838697e-4,0.4673684210526316,0.4473684210526315,210,443,3,13,0,-233
2000,ATL,0.49298245614035086,2753,1186,4.829824561403506,3.4476744186046515,0,NA,0,NA,570,344,20,6,5,-139.45990343529394,-68.5230851177131,-0.24466649725490208,-0.1991950148770727,-3.9545757589492494,-1.9998052800709774,-0.006937852208682891,-0.005813387442066795,0.3736842105263158,0.3401162790697675,0.55637707948244,3597,1976,6.648798521256929,4.362030905077264,0,NA,0,NA,541,453,15,5,3,40.79553923055249,-20.409881140265753,0.0754076510731098,-0.045054925254449936,-0.9546327856022374,-0.31957852352876503,-0.0017645707682111685,-7.05471354368134e-4,0.4436229205175599,0.37086092715231783,252,413,4,12,0,-161
2000,BAL,0.5220588235294118,2768,2161,5.088235294117646,4.262327416173569,0,NA,0,NA,544,507,19,4,2,-44.711283406103746,-17.385647884084108,-0.08218985920239631,-0.0342912187062803,-2.651649856956036,-0.28200123389318554,-0.0048743563546985984,-5.562154514658519e-4,0.3970588235294118,0.40631163708086787,0.5269784172661869,2994,945,5.384892086330934,2.639664804469273,0,NA,0,NA,556,358,22,9,14,-83.9058630993852,-129.14400165514067,-0.1509098257183185,-0.3607374347908958,-2.274094111975704,-3.1884655018396963,-0.004090097323697311,-0.008906328217429321,0.3866906474820143,0.28770949720670397,333,165,12,4,0,168
2000,BUF,0.5258467023172908,3362,1840,5.992869875222815,4.0798226164079825,0,NA,0,NA,561,451,8,5,5,-0.3245201456585818,-59.01557512715526,-5.784672828136702e-4,-0.13085493376309404,0.9372676659933624,0.02556303928259429,0.0016707088520380821,5.668079663545704e-5,0.43137254901960764,0.368070953436807,0.54251012145749,2727,1409,5.5202429149797565,3.585241730279896,0,NA,0,NA,494,393,14,9,3,-31.577503072682084,-51.07147349518184,-0.06392207099733208,-0.12995285876636614,-0.9909554161135768,-1.0580778913795679,-0.002005982623711695,-0.0026923101561821144,0.39068825910931176,0.3409669211195928,315,350,8,8,0,-35
2000,CAR,0.5352564102564101,3434,1175,5.503205128205128,3.376436781609196,0,NA,0,NA,624,348,19,12,2,-40.04998349554902,-39.15058301135281,-0.06418266585825179,-0.11250167531997926,-2.88906493787549,-0.9639561142636845,-0.004629911759415846,-0.002769988834091047,0.453525641025641,0.31896551724137934,0.6048526863084923,3690,1920,6.395147313691507,4.648910411622277,0,NA,0,NA,577,413,17,10,7,16.17685993715719,-26.16949663494121,0.02803615240408541,-0.06336439863181885,-0.47728610547030303,-0.06551803388608712,-8.271856247318961e-4,-1.5902435409244586e-4,0.45407279029462744,0.4188861985472155,310,310,7,9,0,0
2000,CHI,0.5289982425307558,2773,1715,4.873462214411248,4.162621359223305,0,NA,0,NA,569,412,14,5,7,-98.79832569978497,-39.11298299310994,-0.17363501880454318,-0.09493442474055844,-2.331174356721175,-1.1815474893887856,-0.0040969672350108545,-0.0028678337121087042,0.3866432337434095,0.3980582524271844,0.5848056537102473,3412,1781,6.028268551236749,3.8717391304347872,0,NA,0,NA,566,460,11,5,3,10.702082161812346,-23.665171525038467,0.018908272370693167,-0.051446025054431216,-2.4505846397542927,-0.4753630725677046,-0.004329654840555307,-0.0010333979838428394,0.4522968197879859,0.3630434782608693,216,355,5,11,0,-139
2000,CIN,0.4128256513026051,1944,2182,3.8957915831663343,4.593684210526315,0,NA,0,NA,499,475,14,9,6,-138.89660922339215,-26.290029841298228,-0.27834991828335137,-0.05534743124483779,-3.3007221686605197,-0.5642841483446754,-0.006614673684690418,-0.0011879666280940485,0.3066132264529058,0.3852631578947368,0.5625,3534,1894,6.310714285714287,3.8108651911468803,0,NA,0,NA,560,497,9,3,7,82.98578602411679,-67.98705534960325,0.14818890361449416,-0.136794879979081,1.6515304784794451,-1.0886356851475667,0.0029491615687133013,-0.0021904138534156316,0.43392857142857133,0.3641851106639839,185,359,4,12,0,-174
2000,CLE,0.5357833655705996,2434,1057,4.70793036750483,3.1837349397590375,0,NA,0,NA,517,332,19,5,2,-120.19075177472203,-67.42313414170837,-0.23247727616000358,-0.2030817293424952,-1.6759138079288092,-1.60028688677837,-0.0032416127812936414,-0.004820141225236056,0.3326885880077368,0.2951807228915662,0.4971209213051825,3102,2384,5.953934740882919,4.082191780821918,0,NA,0,NA,521,584,12,5,4,28.293471810311203,9.988792140778092,0.05430608792766087,0.01710409613146956,-0.8413407266335744,0.6544923204068437,-0.001614857440755428,0.0011207060280939182,0.4222648752399231,0.4178082191780822,161,419,3,13,0,-258
2000,DAL,0.5241090146750526,2472,1938,5.182389937106923,4.222222222222222,0,NA,0,NA,477,459,21,8,7,-73.71930586873151,-13.216242730946274,-0.15454781104555784,-0.028793557148031085,-2.3218963078131303,-0.9555723224434698,-0.004867707144262331,-0.0020864024507499233,0.3857442348008385,0.43355119825708044,0.5777310924369748,2640,2554,5.546218487394957,4.855513307984791,0,NA,0,NA,476,526,14,4,3,5.198170209111984,19.022011347135567,0.01092052564939504,0.036163519671360354,0.22182029834909667,0.3668013920933636,4.660090301451667e-4,6.973410496071475e-4,0.42436974789915966,0.4581749049429658,294,361,5,11,0,-67
